label,message,msg_new
1,亲，我是成都天府广场摩尔百货玉兰油专柜小郭(袁丹丹的朋友)，首先祝您元宵节快乐 哈，从即日起至x.x号我们会做x件x折的活动，有空来看看哦,亲 是 成都 天府广场 摩尔 百货 玉兰油 专柜 小 郭 袁 丹丹 的 朋友 祝您 元宵节 快乐 哈 从即日起 至 号 做件 折 的 活动 有空 来 看看
0,当一个久经股市考验的投资大师把自己对市场的预测称作“猜测”的时候,当 一个 久经 股市 考验 的 投资 大师 对 市场 的 预测 称作 猜测 的
1,不好意思，打扰您了，我是做无抵押信用借款的，如果您有需要资金周转可以打电话联系我，我叫小叶xxxxxxxxxxx，电话xx小时为您服务,不好意思 打扰 是 做 无 抵押 信用 借款 的 有 需要 资金周转 打电话 联系 叫 小叶 电话 小时 为您服务
0,所以阿里地区实际上是青藏高原早期的文明中心,阿里地区 实际上 是 青藏高原 早期 的 文明 中心
1,彰驰有道，悦我人生，全新东风标致xxx驾乘尽享的中高级杰座享驭而至 品鉴热线xxxxxxxx【东风汽车杭州销售服务有限公司】,彰驰 有 道悦 人生 全新 东风 标致 驾乘 尽享 的 中高级 杰座 享驭 而 至 品鉴 热线 东风汽车 杭州 销售 服务 有限公司
1,你好，为感谢各位朋友对黄金路动感阳光动漫城的支持，近日元宵佳节阳光动漫举办返点抽奖活动，新老客人可参加活动，更多优惠返点请到店咨询，欢,你好 为 感谢 各位朋友 对 黄金 路 动感 阳光 动漫 城 的 支持 近日 元宵 佳节 阳光 动漫 举办 返点 抽奖 活动 新老 客人 可 参加 活动 更 多 优惠 返点 请 到 店 咨询 欢
1,女神节推出了节日特供产品，瑞享xx期（佳人版），xxx天，x.x%，xx万起。限VIP客户专属。邮储银行国庆路支行小蔡，欲速从购！,女神 节 推出 节日 特供 产品 瑞享期 佳人 版天 万 起限 客户 专属 邮储 银行 国庆 路 支行 小 蔡欲速 从购
0,你们金华百度的员工到底有多厚颜无耻啊,金华 百度 的 员工 有 多 厚颜无耻
1,新政降息！业主换房急售。南向大两居，带地下车位，仅xxxW，免税。南北三居xxx平xxx万，满五唯一。电联xxxxxxxxxxx小黄,新政 降息 业主 换房 急售 南向 大 两居带 地下 车位 仅 免税 南北 三居平 万满 五 唯一 电联 小黄
1,尊敬的会员您好！祝您元宵节快乐！从x月x日到x月xx日买满xxx减xx元，x日～x日更有折上折优惠活动，同时其他产品也有折扣，数量有限,尊敬 的 会员 您好 祝您 元宵节 快乐 从 月 日 到 月 日 买 满 减元 日日 更 有 折 上 折 优惠活动 产品 也 有 折扣 数量 有限
1,您好！！公元九里一层一户==楼王四面观景，水系环绕，x/x，面积xxx平低于市场价xxx万，现在报价xxxx万，同时在卖的新房价格xx,您好 公元 九里 一层 一户 楼王 四面 观景 水系 环绕 面积 平 低于 市场价 万 现在 报价 万 在 卖 的 新房 价格
0,『民事纠纷|驾校学车出车祸责任应由谁来担,民事纠纷 驾校 学车 出车祸 责任 应 由谁来 担
1,姐丰泽新华玉兰油专柜x月x日至x日xxx打x折,姐 丰泽 新华 玉兰油 专柜 月 日 至 日 打折
0,一位网友在twitter上发图说“姐姐做了一些糕点,一位 网友 在 上发 图说 姐姐 做 一些 糕点
0,我区“明镜昭廉”明代反贪尚廉历史文化园成为首批6家中央国家机关廉政教育基地之一,我区 明镜 昭廉 明代 反贪 尚廉 历史 文化园 成为 首批 家 中央 国家机关 廉政 教育 基地
0,一个对飞机恐惧的人竟然也开始要飞了,一个 对 飞机 恐惧 的 人 也 要 飞
1,人人乐百雀羚x。x妇女节（x号至x号）为回馈新老客户草本全场---x折--需要的朋友可以尽快过来选购（促销小王）,人人乐 百雀羚 妇女节 号 至 号 为 回馈 新 老客户 草本 全场 折 需要 的 朋友 过来 选购 促销 小王
0,首次授予的股票期权的行权价格为13,首次 授予 的 股票 期权 的 行权 价格 为
0,因为飞机晚点没赶上终电的踏踏农,飞机 晚点 没 赶上 终电 的 踏踏 农
0,有图有真相加axxxxoxo,有图 有 真相 加
0,④回家时发现有人盗窃：别进去,回家 时 发现 有人 盗窃
0,来一场说干就干的实习~剑桥团队倾力打造的明星产品“知页”等你来,来 一场 说干就干 的 实习 剑桥 团队 倾力 打造 的 明星 产品 知页 等 来
0,轰炸机不仅可从空中实施打击,轰炸机 可 从 空中 实施 打击
1,引领产业升级！x年返租，x年可回购，零风险投资！             买铺团购热线：xxxxxxxxxxx    住房xx到x,引领 产业 升级 年 返租 年 可 回购 零 风险投资 买 铺 团购 热线 住房 到
1,宇航汽配保养   主营：汽车机油三滤  汽车天然气维修  全车油道清洗  各种疑难杂症     补胎打气   轮胎更换 。凭借多年的维修经验为您的爱车保驾护航   以养代修  防患于未然 。任侃  地址:衡水市榕花街大庆路吉美家居西行xx米路北（绿色牌子）,宇航 汽配 保养 主营 汽车 机油 三滤 汽车 天然气 维修 全车 油道 清洗 疑难杂症 补胎 打气 轮胎 更换 多年 的 维修 经验 为 的 爱车 保驾护航 以养代修 防患于未然 任侃 地址 衡水市 榕 花街 大庆路 吉美 家居 西行 米 路北 绿色 牌子
0,不可思议的不是医院乱收费或者医生过度治疗,不可思议 的 医院 乱收费 医生 过度 治疗
0,3、再仔细看看纳吧是个什么样的空间,再 仔细 看看 纳 是 个 的 空间
0,为什么吃完灰翔果后排出来的都是水没有看到宿便,吃 完灰翔果 后排 的 都 是 水 看到 宿便
0,包括住院费用还有咨询具体住院天数,包括 住院费用 咨询 具体 住院 天数
1,种子公司旁二楼门面出售（出租）xxx平方米，毛坯，两证齐全。价格面议。xxxxxxxxxxx,种子公司 旁 二楼 门面 出售 出租 平方米 毛坯 两证 齐全 价格 面议
1,【童星少儿美术教育】xxxx年春季班招生火热进行中，开班日期开学第一个星期周末，招生热线：xxxxxxxxxxx,童星 少儿 美术教育 年 春季班 招生 火热 进行 中 开班 日期 开学 第一个 星期 周末 招生 热线
0,完全可以根据你的想象来设计,完全 的 想象 来 设计
0,白山派出所热烈庆祝八一建军节,白山 派出所 热烈庆祝 八一建军节
0,那头一开口就来了句Hello,那头 一 开口 就 来 句
0,又偷拿我手机照相被我发现抢下来后,又 偷拿 手机 照相 被 发现 抢下来 后
1,尊敬的用户：您手机当前积分xxx.x元现金礼包即将失效，请用uc安全浏览器登录掌上移动 cn-xxxxx.cc 根据提示领取【中国移动】,尊敬 的 用户 手机 当前 积分 元 现金 礼包 失效 请 用 安全 浏览器 登录 掌上 移动 提示 领取 中国移动
1,新年好！银/行新产品，凡在银/行有过按揭货/款或买过保险，轻松贷走xx-xxxW！纯信用，利/息低至x厘xxxxxxxxxxx【杨光】,新年好 银行 新 产品 凡 在 银行 有过 按揭 货款 买 过 保险 轻松 贷走 纯 信用 利息 低至 厘杨光
1,各位师傅们好！我这里急需xxxx一xxxx的案子，望各位师傅帮忙联系下，还要凉菜师傅一名，谢谢了！,师傅 好 急需 一 的 案子 望 师傅 帮忙 联系 下 还要 凉菜 师傅 一名 谢谢
1,你好，公司发展中，经常有法律问题困扰您吗？法联法律公司专为个人企业提供法律顾问，律师团队为您出谋划策，规避风险，赢取最大利益！xxxxxxx,你好 公司 发展 中 有 法律 问题 困扰 吗 法联 法律 公司 专 为 企业 提供 法律顾问 律师 团队 为 出谋划策 规避 风险 赢取 最大 利益
0,来听听ZHANGYATING,来 听听
1,您好，我是五八同城网络招聘负责人刘炯，刚才来过电话。现在五八招聘活动打包大促销，详情请咨询：xxxxxxxxxxx   QQ:xxxx,您好 是 五八 同 城 网络 招聘 负责人 刘炯 来过 电话 现在 五八 招聘 活动 打包 大 促销 详情请 咨询
1,涨潮来袭之际，开发商利达置业豪赠地下车库车位xx个 （每个约xx平米价值x万元）回馈客户。在此期间内成功签约客户将获得抽奖机会，抽奖规,涨潮 来袭 之际 开发商 利达 置业 豪赠 地下 车库 车位 个 每个 约 平米 价值 万元 回馈 客户 在此期间 内 成功 签约 客户 将 获得 抽奖 机会 抽奖 规
0,济南广场舞大妈癌症也坚持跳舞称“传正能量”,济南 广场 舞 大妈 癌症 也 坚持 跳舞 称传正 能量
1,（宝石疗程、眼部套盒）全场x折特价，全场所有身体套盒x折特价。当天充值xxx可抵xxx元现金券使用(可购产品，护理卡抵用券)每人限购一,宝石 疗程 眼部 套盒 全场 折 特价 全场 所有 身体 套盒 折 特价 当天 充值 可 抵元 现金 券 使用 可购 产品 护理 卡 抵用券 每人 限购 一
1,农业银行xxxxxxxxxxxxxxxxxxx户名：王丹 农商银行xxxxxxxxxxxxxxxx户名：王丹,农业银行 户名 王丹 农商 银行 户名 王丹
1,东莞市实强电器有限公司欢迎您.我们专业生产销售电器方面业务.电话忙时.请咨询xxxxxxxxxxx.期待您的来电.,东莞市 实强 电器 有限公司 欢迎您 专业 生产 销售 电器 方面 业务 电话 忙 时 请 咨询 期待 的 来电
1,粗xx%，让您随心所欲，与爱人房事时迅速勃起，三倍强度硬度，十倍激情活力！让您能量四益，坚硬如铁，房事时间轻松延时xx分钟，性爱极尽销,粗 让 随心所欲 与 爱人 房事 时 迅速 勃起 三倍 强度 硬度 十倍 激情 活力 让 能量 四益 坚硬 如铁 房事 时间 轻松 延时 分钟 性爱 极尽 销
0,徐我kvkvbvc'c'c'''''y'g'下载链接：,徐 下载 链接
0,百度一下你就知道啦??猜猜我们做的兰亭新品什么产品?猜对了发红包88元、知情人士就不要参与啦??????,百度 一下 就 知道 猜猜 做 的 兰亭 新品 产品 猜 对 发红包 元 知情 人士 就 参与
0,“自私的”人为了使基因传播下去,自私 的 人 使 基因 传播 下去
0,enjoythepartytonight超苏啊啊啊啊啊,超苏 啊啊啊
0,有3GBRAM+32GBROM标准版和4GBRAM+64GBROM高配版两个版本,有 标准版 和 高 配版 两个 版本
1,您好，我是南昌百货大楼DHC专柜美容顾问邓珍，本月x号至x号，商场做全场八折另享xx倍积分的活动，如有需要您可以过来看看，谢谢！,您好 是 南昌 百货大楼 专柜 美容 顾问 邓 珍本 月 号 至 号 商场 做 全场 八折 另享 倍 积分 的 活动 如 有 需要 过来 看看 谢谢
0,一时新鲜买了n天的手机广角镜头昨天派上用场了,一时 新鲜 买 天 的 手机 广角镜头 昨天 派上用场
0,江苏泰州翰林雅居智能用电示范小区样板间建成并对外开放,江苏 泰州 翰林 雅居 智能 用电 示范 小区 样板间 建成 并 对外开放
0,为全市法院执行工作和诚信体系建设奠定基础,为 全市 法院 执行 工作 和 诚信 体系 建设 奠定 基础
1,我处新到奥迪Ax，Ax，Ax，Qx，Qx宝马Xx，Xx,我处 新到 奥迪 宝马
0,好吃的牛肉干牛肉粒三盒浙江上海江苏安徽包邮哦,好吃 的 牛肉干 牛肉 粒 三盒 浙江 上海 江苏 安徽 包邮
1,xxxxxxxxxxxxxxxxxxx户名刘佳宁工行,户名 刘佳宁 工行
0,~~~王冷斋,王冷斋
0,做到懂geek交谈欣赏雕塑油画又能修马桶换灯泡不依靠任何人,做到 懂 交谈 欣赏 雕塑 油画 又 能 修 马桶 换 灯泡 不 依靠 任何人
0,Jur的飞机竟然延误10个小时,的 飞机 延误 个 小时
0,可是就是觉得每次离开扬州都舍不得,觉得 每次 离开 扬州 都 舍不得
1,尊敬的会员，邀您参加x月x日（本周日）中山博览中心最大规模招聘会，求职免费入场，五百名企，让梦想扬帆起航，回复TD退订【国际人才网】,尊敬 的 会员 邀 参加 月 日本 周日 中山 博览 中心 最 大规模 招聘会 求职 免费入场 五百 名企 让 梦想 扬帆 起航 回复 退订 国际 人才网
1,季末清货，超低折扣大酬宾！xxxx年x月x日起红城湖女装名品折扣店全场六折亏本大甩卖，史上最低折扣，走过路过莫错过！欢迎新老顾客光临！,季末 清货 超低 折扣 大 酬宾 年月日 起红城湖 女装 名品 折扣店 全场 六折 亏本 大 甩卖 史上 最低 折扣 走过 路过 莫错 过 欢迎 新老 顾客 光临
0,早上一醒来抓过手机后满满的失望,早上 一 醒来 抓 过 手机 后 满满的 失望
0,你们都不要黑那英和好声音啦,都 黑 那英 和 好 声音
1,监控器材一站式采购平台全力打造中，西数，东芝，监控专用硬盘（可做pc盘用）x年全国循环质保，支持官网认证保正品，保全省最低价，摄像机一年无条件换新外加两年质保，周边器材终身换新，想不到的价格，看得到的实惠更多哦！还在想等什么快来抢购吧！纳斯特～刘，微信xxxxxxxxxxx,监控 器材 一站式 采购 平台 打造 中西 数 东芝 监控 专用 硬盘 可 做 盘用 年 全国 循环 质保 支持 官网 认证 保 正品 保 全省 最低价 摄像机 一年 无条件 换 新 外加 两年 质保 周边 器材 终身 换 新 想不到 的 价格 看 得到 的 实惠 更 多 还 在 想 等 快 来 抢购 纳 斯特 刘微信
1,【万达百货】金牛万达x月x-x日春装满xxx元省xx元,万达 百货 金牛 万达 月 日春 装满 元省 元
1,我这边主要做房产抵押，汽车抵押，银行贷款，代代卡，项目融资，短期个人空借。解决各种疑难杂症。微信号xxxxxxxxxxx，徐经理。公司,主要 做 房产 抵押 汽车 抵押 银行贷款 代代 卡 项目 融资 短期 空借 解决 疑难杂症 微 信号 徐 经理 公司
0,xx多位来自美国、爱尔兰等国家的海外华裔青少年参观了常熟大学科技园、古琴艺术馆、翁同龢纪念馆、青少年活动中心,多位 来自 美国 爱尔兰 等 国家 的 海外 华裔 青少年 参观 常熟 大学 科技园 古琴 艺术馆 翁同 龢 纪念馆 青少年 活动中心
0,我都不管只想紧握住你哦~~~,都 只想 紧握住
1,你好！我是平凉白领丽人服装店的，近期春款陆续进店。有时间可以过来转转。祝您生活愉快！,你好 是 平凉 白领丽人 服装店 的 近期 春款 陆续 进店 有 时间 过来 转转 祝您 生活 愉快
0,给了百度糯米和美团决胜的机会,给 百度 糯米 和 美团 决胜 的 机会
0,设计极富未来派色彩而且极具侵略感,设计 极富 未来派 色彩 极具 侵略 感
0,你要骂微软我也能陪你一起骂,要 骂 微软 也 能 陪 一起 骂
